std DVARS	non-std DVARS	vx-wise std DVARS
1.23679256	16.15139580	1.22484684
1.05514121	13.77919292	1.04314721
0.87894380	11.47821331	0.88068986
0.97162706	12.68857288	0.97506088
0.88963312	11.61780643	0.88914698
0.93275428	12.18093014	0.92214113
1.14082372	14.89812851	1.12108934
1.03087926	13.46235371	1.03005850
1.02556634	13.39297199	1.02363074
0.96110749	12.55119705	0.95588082
0.97192681	12.69248772	0.97166711
0.80539846	10.51777744	0.80279142
0.85569954	11.17466450	0.84274948
0.88241428	11.52353477	0.87378299
1.12256563	14.65969467	1.12468302
0.87955356	11.48617649	0.88127673
0.89279902	11.65915012	0.89122027
0.93451005	12.20385838	0.93722868
0.96299767	12.57588100	0.96388400
0.98753405	12.89630413	0.99568641
0.98482406	12.86091423	0.97551000
0.83171487	10.86144638	0.83901513
0.97255415	12.70067978	0.95777309
0.95123971	12.42233276	0.94536901
0.86071837	11.24020576	0.85977644
0.99080735	12.93905067	0.99394882
0.99170297	12.95074654	1.00269938
1.10281396	14.40175533	1.10734320
1.11263478	14.53000641	1.10132480
1.12899852	14.74370289	1.10812366
1.31492972	17.17179680	1.28903890
1.08306885	14.14390278	1.07483983
1.05918801	13.83204079	1.05453563
0.94776285	12.37692833	0.95008969
0.85935080	11.22234631	0.87049097
0.97697943	12.75847054	0.97469383
1.09555840	14.30700493	1.06586051
1.00051093	13.06577015	0.99390066
1.11235547	14.52635860	1.09415209
0.98038149	12.80289841	0.96901226
0.96960819	12.66220856	0.95655262
0.87978822	11.48924065	0.87919348
0.86342859	11.27559853	0.85737026
0.98398483	12.84995461	0.98265010
0.92980427	12.14240551	0.92277467
0.81801528	10.68254185	0.80907887
0.93571132	12.21954632	0.93547684
1.04938817	13.70406246	1.05482805
0.99830234	13.03692818	1.00040150
1.08202541	14.13027668	1.07261384
1.12615776	14.70660496	1.11884117
1.09797275	14.33853436	1.06502163
1.04872167	13.69535923	1.04247260
0.89288163	11.66022873	0.89101821
0.83395505	10.89070129	0.83699590
0.98003322	12.79835033	0.98355633
0.93026388	12.14840698	0.93635195
0.95789653	12.50926495	0.95730722
0.90713114	11.84631443	0.90416330
0.90834314	11.86214256	0.90896183
1.13818729	14.86369896	1.14284289
1.21493542	15.86596107	1.19612134
1.07081735	13.98390865	1.07790565
1.12769198	14.72663975	1.12511802
1.15419281	15.07271767	1.12957811
1.06443870	13.90060902	1.05732977
1.00408769	13.11247921	1.00378585
0.88437229	11.54910469	0.89010197
0.95212519	12.43389606	0.94652331
1.12875950	14.74058056	1.10191047
1.04981184	13.70959568	1.02725375
1.07936585	14.09554482	1.07467723
1.06505120	13.90860844	1.06643677
0.81424010	10.63324165	0.81389457
0.87462515	11.42181587	0.88579738
0.90387845	11.80383778	0.90827447
1.18695772	15.50059700	1.16347480
1.10905969	14.48332024	1.08883858
1.14624190	14.96888638	1.14966023
1.15630066	15.10024357	1.15042186
1.18834496	15.51871395	1.15712607
0.91436756	11.94081593	0.91739386
0.92232537	12.04473782	0.92025304
0.87790090	11.46459389	0.87740684
0.92544186	12.08543587	0.92803919
0.91078228	11.89399529	0.92196095
0.82965434	10.83453751	0.82620674
1.03268504	13.48593521	1.02947652
0.97513372	12.73436737	0.96689367
1.03787529	13.55371475	1.01276803
0.92594784	12.09204388	0.92367303
0.94298482	12.31453133	0.94091702
0.97966224	12.79350567	0.97697592
1.00633919	13.14188290	0.99826992
0.96170849	12.55904579	0.93870795
0.95567846	12.48029900	0.95383906
0.94834262	12.38449955	0.94253373
0.93418837	12.19965744	0.93655705
1.06676602	13.93100166	1.06581593
0.94726306	12.37040138	0.93949378
1.26875532	16.56879997	1.26480103
1.04839015	13.69103050	1.05895424
1.13165128	14.77834511	1.13375354
1.04208672	13.60871315	1.01758909
0.92495769	12.07911301	0.91951662
1.01033831	13.19410706	1.02039385
0.85378504	11.14966297	0.85043108
0.96737027	12.63298321	0.97363025
1.08918571	14.22378254	1.08026028
0.90151674	11.77299595	0.90093362
0.84182286	10.99344730	0.84619123
0.82684660	10.79787064	0.83374447
1.05129576	13.72897434	1.04278147
1.11780965	14.59758663	1.10188735
1.03117430	13.46620655	1.02225173
1.10816300	14.47161007	1.11248779
1.00337172	13.10312939	1.01242256
0.94805485	12.38074112	0.93312925
0.99041146	12.93388081	0.99269468
0.91959739	12.00911236	0.91567934
0.88078767	11.50229263	0.88456237
0.84804136	11.07465553	0.85846269
0.77061892	10.06358814	0.77423567
1.23298895	16.10172462	1.22625411
1.11805248	14.60075760	1.10326052
1.02873123	13.43430233	1.02235460
0.98423290	12.85319424	0.98382348
1.17215633	15.30730534	1.15512562
1.05954993	13.83676720	1.06709516
0.89687872	11.71242714	0.89923769
0.98936784	12.92025185	0.97621906
0.96336615	12.58069324	0.96579301
1.03642297	13.53474903	1.01508093
0.87852883	11.47279453	0.87549466
0.87904251	11.47950268	0.87829387
0.91867071	11.99701118	0.92253119
1.12621045	14.70729351	1.09774351
1.11968458	14.62207031	1.11176634
0.96208316	12.56393814	0.96404177
0.94873434	12.38961506	0.94632816
0.94089186	12.28719902	0.94576597
1.09091759	14.24639988	1.08802199
1.29706919	16.93855476	1.26492369
