1.236793
1.055141
0.878944
0.971627
0.889633
0.932754
1.140824
1.030879
1.025566
0.961107
0.971927
0.805398
0.855700
0.882414
1.122566
0.879554
0.892799
0.934510
0.962998
0.987534
0.984824
0.831715
0.972554
0.951240
0.860718
0.990807
0.991703
1.102814
1.112635
1.128999
1.314930
1.083069
1.059188
0.947763
0.859351
0.976979
1.095558
1.000511
1.112355
0.980381
0.969608
0.879788
0.863429
0.983985
0.929804
0.818015
0.935711
1.049388
0.998302
1.082025
1.126158
1.097973
1.048722
0.892882
0.833955
0.980033
0.930264
0.957897
0.907131
0.908343
1.138187
1.214935
1.070817
1.127692
1.154193
1.064439
1.004088
0.884372
0.952125
1.128760
1.049812
1.079366
1.065051
0.814240
0.874625
0.903878
1.186958
1.109060
1.146242
1.156301
1.188345
0.914368
0.922325
0.877901
0.925442
0.910782
0.829654
1.032685
0.975134
1.037875
0.925948
0.942985
0.979662
1.006339
0.961708
0.955678
0.948343
0.934188
1.066766
0.947263
1.268755
1.048390
1.131651
1.042087
0.924958
1.010338
0.853785
0.967370
1.089186
0.901517
0.841823
0.826847
1.051296
1.117810
1.031174
1.108163
1.003372
0.948055
0.990411
0.919597
0.880788
0.848041
0.770619
1.232989
1.118052
1.028731
0.984233
1.172156
1.059550
0.896879
0.989368
0.963366
1.036423
0.878529
0.879043
0.918671
1.126210
1.119685
0.962083
0.948734
0.940892
1.090918
1.297069
