std DVARS	non-std DVARS	vx-wise std DVARS
1.03107548	42.04299927	1.03617513
1.00262284	40.88281631	1.00733590
0.99385893	40.52545929	0.99986213
0.98204368	40.04368210	0.98927087
0.99562836	40.59761047	1.00212383
1.01170385	41.25310135	1.01629138
1.03058255	42.02289963	1.03512776
0.99794585	40.69210815	1.00469184
0.99839622	40.71047211	1.00601923
0.99220836	40.45815659	0.99942130
0.98633820	40.21879578	0.99331391
0.98658246	40.22875595	0.99284339
0.99768090	40.68130493	1.00402021
1.00221062	40.86600494	1.00842428
1.01907969	41.55385590	1.02498531
0.99162817	40.43449783	0.99732566
0.98247933	40.06144714	0.98840880
0.99305940	40.49285889	1.00015616
0.99370962	40.51937103	0.99940640
0.99745786	40.67221069	1.00469410
0.99439394	40.54727554	1.00050604
0.98169219	40.02935028	0.98754364
1.00175714	40.84751892	1.00740159
0.99667329	40.64021683	1.00244391
0.98356199	40.10559464	0.99071276
0.98677582	40.23664093	0.99390930
0.98632705	40.21834183	0.99272686
0.99551207	40.59286880	1.00134933
1.01592863	41.42537308	1.02175629
1.00762689	41.08686066	1.01518464
1.02284729	41.70748520	1.02983725
1.00138319	40.83226776	1.00767171
1.00394642	40.93678665	1.01062989
0.98849934	40.30691910	0.99586552
0.98291576	40.07924271	0.99067640
1.00819802	41.11014938	1.01433790
1.02083468	41.62541962	1.02689147
1.00371504	40.92735291	1.00920904
1.00662959	41.04619217	1.01258481
1.00670636	41.04932404	1.01293921
0.99970585	40.76387405	1.00549316
0.98766458	40.27288055	0.99417168
0.99130905	40.42148590	0.99847078
0.99204165	40.45135880	0.99813783
0.99578732	40.60409164	1.00206566
0.99189085	40.44520950	0.99777144
0.99305004	40.49247742	1.00052214
0.99723208	40.66300201	1.00377131
0.99615413	40.61904907	1.00240135
1.00661707	41.04568481	1.01249719
1.01076972	41.21501160	1.01568925
1.00975978	41.17383194	1.01506138
0.99896622	40.73371506	1.00534725
0.98963952	40.35340881	0.99680024
0.98502517	40.16525650	0.99299753
0.98761779	40.27097321	0.99512833
0.99067128	40.39548111	0.99682945
0.99950677	40.75575638	1.00479639
0.99152428	40.43026352	0.99746525
0.98800296	40.28667831	0.99465817
0.99724329	40.66345978	1.00388420
1.01479614	41.37919235	1.02087808
1.00081944	40.80928040	1.01029027
1.01696777	41.46774292	1.02478266
1.01072407	41.21315002	1.01780331
1.00331485	40.91103363	1.01045120
0.99024600	40.37813950	0.99773872
0.98526609	40.17507935	0.99276817
0.99256361	40.47264099	0.99873543
1.01594269	41.42594528	1.02117550
1.00266206	40.88441467	1.00952649
0.99988484	40.77117157	1.00671494
0.98952997	40.34894180	0.99602109
0.98417348	40.13052750	0.99190152
0.98349839	40.10300064	0.99103808
0.98448408	40.14319229	0.99205410
1.01247251	41.28444290	1.01885450
1.01252115	41.28643036	1.01890087
1.01419234	41.35457230	1.02089560
1.01093197	41.22163010	1.01601613
1.00854468	41.12428665	1.01298583
0.98839813	40.30279160	0.99436694
0.99202555	40.45070267	0.99835646
0.98926413	40.33810425	0.99700582
0.99244475	40.46779633	0.99938989
0.98832238	40.29970169	0.99561793
0.99401420	40.53179169	1.00021255
1.00261033	40.88230515	1.00918996
0.99451154	40.55207062	1.00044084
0.99805748	40.69665909	1.00324726
0.99091488	40.40541458	0.99585909
0.99253297	40.47139359	0.99746120
0.99469519	40.55955887	0.99926496
0.99372214	40.51988220	0.99914855
1.00068271	40.80370712	1.00624049
0.99371356	40.51953125	1.00016797
0.99493831	40.56947327	1.00140655
0.98804140	40.28824615	0.99468452
0.99902904	40.73627472	1.00505674
1.01049995	41.20401001	1.01721537
1.00596142	41.01894760	1.01254213
0.99024522	40.37810898	0.99888027
1.00027490	40.78707886	1.00754929
1.00857866	41.12566757	1.01429474
0.98954582	40.34959030	0.99637908
0.98970771	40.35618973	0.99629134
0.99216586	40.45642471	0.99869150
0.98970145	40.35593414	0.99614680
1.00345135	40.91659927	1.01009154
0.98727244	40.25688934	0.99362457
0.98730171	40.25808334	0.99308300
0.98834407	40.30058670	0.99377877
0.99906552	40.73776245	1.00634682
1.01438880	41.36258316	1.02164626
0.99528307	40.58353043	1.00301647
1.00400603	40.93921661	1.01284313
0.99683392	40.64676666	1.00532722
0.99355423	40.51303482	0.99966192
0.98901850	40.32808685	0.99619073
0.99118435	40.41640091	0.99763536
0.98352093	40.10391998	0.99053282
0.98563194	40.18999863	0.99307340
0.99447465	40.55056763	1.00158894
1.03072083	42.02853394	1.03647614
1.00839424	41.11814880	1.01549315
1.00036490	40.79074478	1.00754154
1.00295877	40.89651489	1.00984812
1.02120852	41.64066315	1.02630830
1.00373161	40.92802811	1.00918806
0.99589902	40.60864639	1.00112641
1.00378239	40.93009567	1.00777352
0.99491185	40.56839371	1.00097561
0.99874359	40.72463608	1.00388622
0.99719763	40.66159821	1.00230110
0.98552263	40.18553925	0.99215996
0.99555379	40.59457016	1.00169384
1.02042079	41.60854340	1.02604365
1.00949752	41.16313934	1.01413560
0.99051780	40.38922119	0.99662107
0.99028295	40.37964630	0.99567223
0.99061191	40.39305878	0.99728268
1.00375104	40.92881775	1.00945008
1.03608322	42.24719238	1.04111075
